ID,class1,class2,class3,class4,class5,class6,class7,class8,class9
45,0.1462292591137862,0.13837442403543634,0.06527727751241856,0.14982995588854062,0.09249942247663835,0.08707253715667498,0.16485773093078576,0.05538853741018849,0.1004708554755307
46,0.12190581713691583,0.117996494483814,0.09879798447744702,0.12326375467011907,0.11109866420282709,0.10307885798008479,0.12642085759349783,0.09668008348986501,0.10075748596542937
47,0.14600329675043963,0.13830691122405472,0.06533866468712918,0.14983802994449516,0.09262039281915427,0.08707894056773113,0.1649049471385424,0.05532825322591806,0.10058056364253547
48,0.17990236118952943,0.14511285233933613,0.024632527647517923,0.19493720611590185,0.06791789258976602,0.03640175072966118,0.23556801286704648,0.022732466299112873,0.09279493022212804
49,0.12803264190648767,0.12421033731012303,0.08996362832755632,0.13002623458223456,0.10593544638592765,0.10122339305204907,0.13619077631522922,0.08341399572090599,0.10100354639948633
50,0.1332002447764776,0.12952000896956942,0.08267490990462002,0.13557326652524765,0.1010930880467424,0.09977158976812962,0.14441836506366523,0.07285944043114874,0.10088908651439932
51,0.13309962030488864,0.1294889583642493,0.08270869489661563,0.13557590624639165,0.10115189142843072,0.09977382862216462,0.14443823817977786,0.07282303014724577,0.10093983181023576
52,0.145870015346168,0.13355150045407904,0.06461725528087091,0.15167751752617423,0.09817641637973536,0.07746728877064765,0.16593080906364865,0.06039410113901803,0.10231509603965813
53,0.1453257397369447,0.13810418079356535,0.0655229316348584,0.14986192019745495,0.09298363746096326,0.08709796292338892,0.16504618909910393,0.05514761013253523,0.10090982802118532
54,0.13279781794521087,0.12939577953299575,0.08281006009389098,0.13558377093950072,0.10132834001152777,0.09978050602394656,0.14449778944292518,0.07271385131780868,0.1010920846921935
55,0.1451000002533166,0.13803654007519184,0.06558438876666949,0.14986977275227198,0.0931048292424906,0.08710424094626602,0.16509313376420723,0.05508746564197496,0.10101962855761128
56,0.16422430472182895,0.14784896286150084,0.04105250104096918,0.17348283391876643,0.07820669826322516,0.062390070516995765,0.20146347317248056,0.0333247428441041,0.09800641266012888
57,0.14487431860959,0.1379688674491418,0.06564586314360861,0.1498775697644651,0.09322607565427293,0.08711048752032506,0.1651400102190817,0.05502735611566207,0.10112945152385268
58,0.14953009764519978,0.14097221906073476,0.05928677288669157,0.15552245060756278,0.08972263176645545,0.08169574817743008,0.173590123302658,0.04890793528571641,0.10077202126755117
59,0.13818912896042324,0.12986537201329504,0.07429655912996339,0.14333932137740837,0.10218910936906431,0.08642437961101078,0.1543528310350532,0.06877111791056842,0.10257218059321342
60,0.14453590644585163,0.13786729874573794,0.06573810682968781,0.14988916099589605,0.0934080470623557,0.0871197983269597,0.16521019672522394,0.05493725742034018,0.10129422744794701
61,0.1268862700583061,0.12385524178112862,0.09037514697667566,0.13005433548779993,0.1066290038952166,0.1012465961934344,0.13641558412315039,0.08294538563295038,0.10159243585133781
62,0.13786807183619762,0.12976846369948006,0.07439451582058494,0.1433485699593309,0.10237387288332188,0.08643235063838282,0.15441748047740592,0.0686645314126164,0.10273214327267963
63,0.16124420279446383,0.1426363630628389,0.0436863117956032,0.17204927839797646,0.08456505318339574,0.05956772635610557,0.19753949242572558,0.0384607158504188,0.10025085613347187
64,0.14408490056445905,0.13773176240125062,0.0658611578557745,0.14990442095878662,0.09365086407143522,0.08713210229158948,0.16530353879760298,0.05481724835654646,0.10151400470255509
65,0.13169215598805165,0.12905377831750728,0.0831818584268376,0.1356119073495605,0.10197579680309064,0.09980448595468824,0.14471526655774952,0.0723141982905656,0.10165055231194892
66,0.16085368824225477,0.14252885725426986,0.04375698634353226,0.17207137489591168,0.08475075356301301,0.05957885113792643,0.19763269406448772,0.03839458909686053,0.10043220540174363
67,0.1879894922954594,0.16651320048686197,0.013972482426165255,0.20326798174308824,0.03964979120278202,0.037714325166935736,0.2671638002752942,0.007904945185399309,0.07582398121801383
68,0.19244236658496808,0.13735792262715568,0.0008661986456796244,0.22920838470925117,0.007371760616996146,0.0049185561434106646,0.3942671119174774,0.00036575537782924694,0.033201943377231924
69,0.1876864988370734,0.1664460314194864,0.013990818184248827,0.20331382655373012,0.03972336534362126,0.03772448711374274,0.2672799669613234,0.007896124198324769,0.07593888138844898
70,0.20420929986492115,0.17736615065091219,0.0018891789866868878,0.211909071537384,0.008435094616031483,0.01542693343727159,0.3436722049718552,0.0005758704312741875,0.03651619550366332
71,0.18195747985579794,0.18681000247749627,0.022216739313876233,0.17893534111908865,0.037152062722206655,0.08380729532370422,0.22943686802681632,0.008685847632389826,0.07099836352862385
72,0.1973409038833796,0.15649859718098197,0.009969358919368457,0.21465633239374976,0.03717981043269889,0.024433291577927386,0.2874264590664229,0.006657859096877698,0.06583738744859319
73,0.14775565049709383,0.13454061652074276,0.06615453968219659,0.15149923736279874,0.0995246241142909,0.08106165649227809,0.16514130203747807,0.06063222279613098,0.09369015049699013
74,0.19900370023146358,0.1614817715071773,0.0003906977549660269,0.20974346412792214,0.0027932777035670066,0.005802395895610061,0.40125272471101187,8.689619223777486e-05,0.019445071876044287
75,0.18502567835445607,0.18808157739590836,0.02177783936591321,0.1792686823309118,0.03656742566557807,0.08432229394039704,0.23001820095373288,0.008484943587492978,0.06645335840560966
76,0.1970121874590334,0.19230963228938439,0.004441209646669201,0.20460336009980215,0.013628332303907243,0.03270978460713047,0.310339147999145,0.001215234569939184,0.043741111024988774
77,0.19685820569006837,0.19228243248864593,0.004444433861910149,0.20463937932102366,0.013642446249558314,0.03271614427695822,0.31042297829241566,0.0012146172963513847,0.0437793625230684
78,0.1740835694441199,0.15913612552405249,0.03468444209222623,0.17910558568091192,0.06682415934417202,0.06685224831946453,0.21349617313746153,0.02347865174799999,0.08233904470959155
79,0.19655031650189536,0.19222796442230586,0.004450887766025123,0.20471136506776172,0.013670712518397687,0.032728856162280245,0.31059056960915027,0.0012133832753097968,0.04385594467687398
80,0.1738095510158906,0.1590645078497274,0.03472471519760123,0.17912985077112176,0.06693240584518996,0.06686353501285276,0.213573295862193,0.023451617337829397,0.08245052110759384
81,0.1962425273377602,0.19217340495447383,0.00445734896766305,0.2047832802731954,0.013699030005020285,0.03274155806308411,0.31075806805212686,0.0012121499549209785,0.04393263239175535
82,0.13771961051876355,0.130881578514097,0.08202936099495246,0.13789102593279956,0.10330658681341108,0.10044681262613514,0.14652075441025908,0.07206397560889545,0.08914029458068669
83,0.13761555316024507,0.130850067792274,0.08206383447527692,0.137894344603368,0.10336761763514116,0.10044951612725958,0.1465420537187394,0.07202767100581783,0.08918934148187792
84,0.1709502835919461,0.17610897873686618,0.034560924500934447,0.17018516392468927,0.051927320654088026,0.09826090643987671,0.2081750230439654,0.015456336010812607,0.07437506309682128
85,0.13740747179174004,0.13078702959053423,0.08213278735424638,0.13790095078274528,0.10348970013777468,0.1004549009106102,0.14658461500965683,0.07195508703495582,0.0892874573877365
86,0.19599461104143484,0.18528340323957135,0.0003786003775630949,0.19874015734711672,0.002069644226467695,0.009315325874482283,0.3920001737722795,5.29583418643273e-05,0.016165125779220347
87,0.18845212217758495,0.18416488282553675,0.0003925042199170769,0.2008294685872023,0.0021785920638003405,0.009419321664833202,0.39760475452611976,5.1796445546686185e-05,0.016906557489458934
88,0.14933001368295287,0.13888093249854444,0.07748917360274177,0.13851899917185087,0.09320571976284553,0.10832921736448957,0.1470590128194659,0.06710050895875799,0.08008642213835096
89,0.16782643312214424,0.15540930066929892,0.0469417199151859,0.16710679691658875,0.07682584658208864,0.08366648023745578,0.19227961396755106,0.03279204928501172,0.07715175930467505
90,0.20446507555722757,0.1639769231195398,0.0018163013891335262,0.21962307416428986,0.009874537075363963,0.012078655666410068,0.3565943687396293,0.0006344028007843792,0.030936661487621683
91,0.15443812676366495,0.14553448024398585,0.06345665094831557,0.15281380574117642,0.08940413333938056,0.09644364639731806,0.16914976847288543,0.04829932921882365,0.0804600588744494
92,0.16743837755522337,0.1553031573048171,0.04701852646003963,0.16713479945792786,0.07700131629503802,0.08368339216655447,0.19237929595145528,0.032736024981755575,0.07730510982718869
93,0.1542023644326056,0.1454659962217472,0.06351876224960398,0.15282546316762524,0.08952677591453746,0.0964522512638832,0.16920309213806836,0.04824597205437011,0.08055932255755895
94,0.17889216537642783,0.17397179890585035,0.03083753079264181,0.17776457567776185,0.05343047575857068,0.08296951493903881,0.21798564623461136,0.015431435994111379,0.06871685632098604
95,0.1609730457526926,0.14804378524286874,0.05488630506996339,0.1611451018640072,0.08629154126696822,0.08530802053198559,0.18125620637932136,0.042125481683310304,0.07997051220888252
96,0.19429562806460426,0.13949623469805256,0.000387170388465337,0.22064339150994955,0.0036892641156347455,0.0038697481741514286,0.4192212329745771,0.00011294138820490258,0.01828438868635993
97,0.17684699099843898,0.1552323153548619,0.037651868274473484,0.17868601483079222,0.07406839526092016,0.06612641785776023,0.20933090478559763,0.0279880825934447,0.0740690100437106
98,0.18083117162034384,0.1692780521548241,0.031083329236727193,0.18052077776423864,0.05785059593707346,0.07501086837319064,0.2195068273306252,0.017467617765284597,0.06845075981769226
99,0.1787006346427096,0.15835350131276246,0.035079110643425095,0.180674317198691,0.0697721031222293,0.06607204497098884,0.21402424106875392,0.024624732447705584,0.07269931459273411
100,0.17904524103913902,0.09109792786146734,1.9241147323619037e-05,0.2027549523033877,0.0005261747101355797,0.00038873986903952966,0.520500501117791,4.966329644803567e-06,0.005662255622071428
101,0.2214028836323837,0.13333098757932613,0.0014285715827922335,0.23075275252434416,0.011774815425474375,0.005567070524158447,0.36574402355121327,0.0009463980203121054,0.02905249715999559
102,0.20715182948310684,0.14445897482549802,0.00877255778484046,0.22304184134873925,0.040698412808778416,0.01777131285744413,0.2971931480992597,0.007277710750275021,0.05363421204205813
103,0.2046438193291702,0.12628728470596512,0.000891169864942005,0.23391103245907388,0.008877532422069994,0.004062552612603937,0.395778892846653,0.0004782410384557295,0.025069474721066055
104,0.2088113135884075,0.14910294901993246,0.0027137546917058337,0.22765718965478204,0.01637064465379565,0.010761744140465589,0.34761323719504905,0.00143239144375874,0.03553677561210308
105,0.19493755133319582,0.14872283988997517,0.0003693779903421687,0.215520503787722,0.0031676292157543375,0.004661020506911308,0.4162872283192037,8.857768928054444e-05,0.01624527126761498
106,0.16681224352137067,0.1323989668489924,0.049287363711955766,0.1715037698214414,0.10298443928525251,0.05389946624250015,0.1896503639207694,0.05410519561732208,0.07935819103039572
107,0.22057781947282618,0.1580819995706885,0.00803841065073626,0.21587987159483757,0.03212581505814547,0.021790071129591165,0.2898253860329762,0.005928945514552967,0.04775168097564552
108,0.19082098879366205,0.1746399106995747,0.020823048295616438,0.19210505595195132,0.04613745008988906,0.05999911789621173,0.24394216907089802,0.01068754363234347,0.060844715569853144
109,0.19900216873570795,0.1770843666979969,0.0009228831343014113,0.21003899397410905,0.0048819535680899835,0.011869546044694935,0.3745926289651829,0.00019262510758991076,0.021414833772326763
110,0.19989069524725342,0.09414515902270507,9.029597692612404e-05,0.22280045937075194,0.001962815803074555,0.0007341244838814124,0.46985217725069245,4.411543156281195e-05,0.010480157413152131
111,0.16641373396763534,0.13229701988809467,0.04936695975205792,0.1715297003306843,0.10320058962819738,0.05391082197916414,0.18974987021371936,0.05401663544271878,0.07951466879772791
112,0.20641485480994184,0.16577159172598546,0.003673840024585415,0.21970719581046322,0.016882596218647024,0.017546342979534918,0.330850775451852,0.0015573418996597912,0.03759546107933033
113,0.19874836481555516,0.1584212138590284,0.0007090274922005588,0.21703386715712336,0.004898584193772745,0.007363961648475766,0.3920717860637876,0.00018484652477929555,0.020568348245277035
114,0.2034958563987935,0.15093068119485736,0.0012463152424605488,0.22446540184789035,0.008577847570330954,0.00797214231979423,0.37644432597956395,0.00046684607457987465,0.026400583371729094
115,0.2254208413512224,0.12401511875586355,0.0013847547525046022,0.2346834142849082,0.01300406926723914,0.004485250309186055,0.3682304295663159,0.001106104153869045,0.027670017558891185
116,0.22671384939500602,0.12416561223834868,0.0013774610248191788,0.23434302437047153,0.01290734541816354,0.004478197082967693,0.36741452525401097,0.0011098530710414104,0.027490132145170973
117,0.22548891464458778,0.1710062744119159,0.00265630122985335,0.21392535297053775,0.012165665632430177,0.01620793536608884,0.3284096575723548,0.0011259584877891039,0.02901393968444225
118,0.22838871571836133,0.12517290493858124,0.0010417742905795505,0.2318176801084881,0.010144435980052997,0.004109126469748494,0.37568744275551796,0.0007443442523426437,0.0228935754863278
119,0.2303652982781361,0.1415350020677016,0.002975106827165763,0.22803223479659562,0.01913697890824491,0.009327038367431177,0.33391198621314144,0.00226354409134751,0.032452810450235944
120,0.14176540759129252,0.13204314879051776,0.08498484007243529,0.13702942040367186,0.10566566045365518,0.10715526464857636,0.14409080098073207,0.07365691174902561,0.07360854531009337
121,0.20340715823034775,0.13259111329565368,0.00048242763358455516,0.2248875219146317,0.004897278409118811,0.003739650811269323,0.41310295494794536,0.0001768789500894659,0.016715015807359214
122,0.20866703961050753,0.1775369718429895,0.007392622460839799,0.21007727569403842,0.024507616231559545,0.03234891986016805,0.29617764770475996,0.0031460332299234023,0.04014587336521382
123,0.20942572653942887,0.16962372922671337,0.008120986771758982,0.2132853653207036,0.028867320714301887,0.028975396369247928,0.2949834941763883,0.004113890542246445,0.04260409033921067
124,0.20926264716358353,0.16959533558337664,0.00812677165173832,0.21332068986566824,0.028896260683033234,0.028980765174021456,0.2950646890459266,0.0041117713023771435,0.04264106953027494
125,0.13417648468585122,0.12739763350131872,0.09598696080310329,0.1284375393512256,0.1091268182923983,0.11650015453294502,0.13242913906424386,0.08376672346718597,0.07217854630172803
126,0.13407878752553556,0.12736819079601638,0.09602353923638646,0.12844117176038558,0.10918712978459161,0.11650274334503648,0.13244973823883896,0.08372772624826971,0.07222097306493934
127,0.2087735334246635,0.1695100269805948,0.008144144409842551,0.2134265271958124,0.028983224930759225,0.02899685482234098,0.2953081166886854,0.004105416866180307,0.042752154681120765
128,0.2077021705070902,0.17737006166949892,0.007424550661205462,0.2102934515824706,0.024657164262860673,0.03238584603693087,0.29667293477844664,0.0031364082062029204,0.040357412295293715
129,0.19298809462931332,0.16322712168619244,0.02471303430406377,0.1934970876094102,0.05915729511280786,0.05381787607666493,0.23742699075198512,0.016350471195560344,0.05882202863400199
130,0.20738070707025175,0.17731425080986132,0.007435216393196477,0.2103653461436074,0.024707184687799602,0.03239813205229043,0.29683784084728904,0.003133203280018303,0.04042811871568566
131,0.20519342628403756,0.15429334176263323,0.000917239173845014,0.22033956160897183,0.006428719414876103,0.007662013042054613,0.38464698569067307,0.00028580224884282535,0.020232910774065672
132,0.20938857694225646,0.1714505038550358,0.005211375006483391,0.21592910818531058,0.020673411176456335,0.023756121117252272,0.3146484014057226,0.0022188680148482413,0.036723634296634416
133,0.1890371375821032,0.16239985186637762,0.02817625453174206,0.18935297076592922,0.06312286064403894,0.05911968938215786,0.22945937306071537,0.01872283842725702,0.06060902373967875
134,0.20763301261361958,0.1693102268431177,0.008184786430098633,0.21367267957420902,0.029186984555709075,0.029034298664229286,0.2958751881736726,0.004090608950366283,0.043012214194977895
135,0.09651583669415074,0.04750075577369886,6.132562144107441e-08,0.13498161499496517,7.196988971985897e-06,1.3422864111586138e-05,0.7204946988138992,3.1745910959334807e-09,0.0004864093699898029
136,0.16400539085655894,0.1381034166907264,0.05648319475370991,0.1641880035001268,0.10089687545026153,0.07120939133426737,0.18061735667639886,0.05311575722151341,0.07138061351643699
137,0.1923186287468138,0.16613142509527024,0.03852951044755692,0.17158823113507796,0.06490523384420313,0.08356112973995862,0.1982841737486026,0.02739922537172861,0.05728244187078813
138,0.2124120844538312,0.16627932511415058,0.0031308928087309903,0.21950202185116285,0.015065972138086442,0.01677417597776728,0.33638294170415856,0.0012497317287907374,0.029202854223321358
139,0.15384324399135688,0.07582103091374368,6.7710217646753265e-06,0.19381071100006356,0.00027366514496607444,0.00018863467304838845,0.5728789298828489,1.2982957728329096e-06,0.0031757150764349104
140,0.12887883613365914,0.12374122857200814,0.10441526717963046,0.12247215319227471,0.11231402023390519,0.12299337978748053,0.12429933532218757,0.0916132981091757,0.06927248146967854
141,0.16580076899626858,0.08480179387547931,1.765234248069607e-05,0.20434664315936563,0.0005483547053493082,0.0003459547970230373,0.5394953315068933,4.129836978917514e-06,0.004639370780161273
142,0.19938286988708445,0.18401946670341557,0.0154176367442598,0.19562836339944653,0.035783303802524986,0.05925406996806031,0.25823249678183924,0.006407855572111314,0.045873937141257703
143,0.20571263160554104,0.17081316330265248,0.012220521894442067,0.20769260973205697,0.03735559268189827,0.03827820460832614,0.276023131242638,0.006465645735927466,0.04543849919651763
144,0.16286570701172504,0.09450390201839123,1.4299364559139295e-05,0.19638162016946956,0.00038600943473544375,0.00042606532732272507,0.5413607746692713,2.351298240466434e-06,0.004059270706285167
145,0.12841652650207197,0.12360117616934325,0.10459742386138664,0.12248940290799881,0.11260609665948931,0.12300408675732692,0.12439698118638626,0.09141310416595427,0.06947520179004245
146,0.19053293950007802,0.16916803316198417,0.026799315853779353,0.1884006678225096,0.057151897073295745,0.06573473817765643,0.23143832075296356,0.01540436909003668,0.055369718567696236
147,0.180265742093953,0.09310993448673903,6.14097481344145e-05,0.21898422016129795,0.0014436828205737216,0.0006799993600929287,0.49773085467642514,2.045093066036858e-05,0.007703705722123363
148,0.2113217616612025,0.14619509945164605,0.008278748049866815,0.2244618480115021,0.039220870166766925,0.018245102138011227,0.30190415207984883,0.006373971433088032,0.04399844700806747
149,0.2090393678908953,0.17724586165402767,0.004217419002597689,0.21395681779725234,0.01656993456798016,0.024252450969203514,0.3217409253961297,0.0014841885653660376,0.03149303415654761
150,0.1864245564914824,0.10279537882653329,0.00010795889705780564,0.2219849200060633,0.0020378142625226076,0.001079990240850266,0.4760961839098936,3.66650012245923e-05,0.009436532364372075
151,0.16369701066151632,0.1501611210233675,0.05761685756447837,0.1600663103565182,0.08825921984179531,0.09428273278894793,0.17915848525114872,0.041490752169163043,0.06526751034306466
152,0.21065582225613674,0.13641272742143237,0.008700839445005366,0.22783415923433958,0.04560115258110073,0.015277723596829298,0.30121109958739395,0.008112863929255506,0.046193611948506304
153,0.1611085733779002,0.1508917039349507,0.06026312754481267,0.15696490471970254,0.08749663758236115,0.10110559237402807,0.17537901556358795,0.04160251514431691,0.06518792975833988
154,0.2002417219164278,0.16560664989955762,0.016903247105097212,0.204004887482994,0.04820403810074146,0.04278337420361667,0.26121057199692,0.010173054862228947,0.05087245443241637
155,0.15306119895787293,0.1355760347067988,0.07076643882816216,0.15108615005366866,0.10582471937937175,0.08965566669925276,0.16248223527332395,0.06258250138458867,0.06896505471696025
156,0.17411703733338796,0.14857034823541101,0.04534815090657274,0.1744857884717578,0.08752486381578616,0.06967749290506356,0.19890891989738516,0.036519756368493785,0.06484764206614191
157,0.1617368972737351,0.1699912532262874,0.053552243665954964,0.15378108045515368,0.06444944703023699,0.13416649313521603,0.1794657156379183,0.02360661319578812,0.05925025637970945
158,0.20765209078442054,0.15567531971153284,0.0016673064022558492,0.22365835871607306,0.010412985527028865,0.01028850883528581,0.3659153941215138,0.0006169849543922687,0.024113050947496974
159,0.20658244595781863,0.17940813988404644,0.003113621152546273,0.21344646675427476,0.01282728963120074,0.021957479916953092,0.3335760513388888,0.0009344779513095077,0.02815402741296169
160,0.1972915875333244,0.12518491533512574,0.00036675499483929553,0.2261786909383877,0.004297766778571301,0.002925248728234778,0.4290475522304642,0.00012972719991513328,0.01457775626113738
161,0.1523546294728782,0.13537716520742674,0.07096938804337871,0.1511224238322292,0.10623323376752304,0.08968140297600444,0.16264442096333795,0.062384630880875196,0.06923270485634651
162,0.20850129122936897,0.15109969176593083,0.008432597822031575,0.22260826046818025,0.03753104848653166,0.020532201153323753,0.3016190278993182,0.005784184429501351,0.0438916967458134
163,0.16191771715042613,0.14497372500852004,0.05874257775881547,0.16103871232935726,0.09471252690692607,0.08656515453451359,0.1789117624123609,0.0461290238904337,0.06700880000864684
164,0.16082003891627356,0.14329540485042536,0.060022121906946696,0.16023674247063105,0.09681192030616342,0.08575094208525277,0.17726263677918094,0.048320321669283184,0.06747987101584293
165,0.17710652419301606,0.09274652991721241,6.222648041528806e-05,0.2197595423035557,0.0014714739783955862,0.0006824992068802446,0.5003167631319685,2.026562382076955e-05,0.007834175164735533
166,0.08071349592640269,0.044200322598906695,1.367058240346876e-08,0.11518566203954522,1.9737228746544134e-06,7.407743520348382e-06,0.7596549750543548,3.6326291535392407e-10,0.00023614888055035915
